"...1","Year.x","Month.x","State","Data Status","Thousand Dollars","Megawatthours","Count","Cents/kWh","DATE","oil_emp(thousands)","U.S. Field Production of Crude Oil Thousand Barrels per Day","Labor Force Participation","Employment-Population Rate","Unemployment Rate"
2880,2019,4,"MN","Final",519973.58,5089527.6,2744895,10.22,2019-04-01,144.2,12145,69.7,67.5,3.2
2881,2019,4,"MO","Final",480513.97,5367202.4,3201077,8.95,2019-04-01,144.2,12145,63.7,61.7,3.2
2882,2019,4,"MS","Final",318015.55,3438724.3,1538478,9.25,2019-04-01,144.2,12145,56,52.9,5.4
2883,2019,4,"MT","Final",106682.87,1187054,633338,8.99,2019-04-01,144.2,12145,63.4,61.2,3.5
2884,2019,4,"NC","Final",891343.99,9478470.1,5315688,9.4,2019-04-01,144.2,12145,61.5,59.1,3.9
2885,2019,4,"ND","Final",145005.63,1645729.3,466964,8.81,2019-04-01,144.2,12145,70,68.5,2.2
2886,2019,4,"NE","Final",196588.45,2188049,1070700,8.98,2019-04-01,144.2,12145,70.2,68,3.1
2887,2019,4,"NH","Final",139703.68,804659.82,734769,17.36,2019-04-01,144.2,12145,68.8,67,2.6
2888,2019,4,"NJ","Final",660679.87,4921906.3,4126100,13.42,2019-04-01,144.2,12145,63.3,61.3,3.2
2889,2019,4,"NM","Final",155461.25,1840273.5,1047872,8.45,2019-04-01,144.2,12145,58.1,55.2,5
2890,2019,4,"NV","Final",213968.03,2633105.5,1371355,8.13,2019-04-01,144.2,12145,64,61.3,4.2
2891,2019,4,"NY","Final",1443610.2,10713150,8351433,13.48,2019-04-01,144.2,12145,60.5,58.2,3.8
2892,2019,4,"OH","Final",1024741.8,10719489,5633219,9.56,2019-04-01,144.2,12145,63,60.5,4
2893,2019,4,"OK","Final",341314.78,4548880.7,2078344,7.5,2019-04-01,144.2,12145,61.1,59.2,3.1
2894,2019,4,"OR","Final",337921.03,3858122,2021868,8.76,2019-04-01,144.2,12145,61.6,59.2,3.9
2895,2019,4,"PA","Final",1057691.4,10753266,6148479,9.84,2019-04-01,144.2,12145,63.1,60.4,4.3
2896,2019,4,"RI","Final",100557.53,540851.34,495614,18.59,2019-04-01,144.2,12145,64.1,61.8,3.5
2897,2019,4,"SC","Final",549656.89,5777545.1,2708892,9.51,2019-04-01,144.2,12145,58.5,56.7,3.1
2898,2019,4,"SD","Final",97826.62,996434.16,479637,9.82,2019-04-01,144.2,12145,69.4,67.4,2.8
2899,2019,4,"TN","Final",676950.7,7120138.2,3402879,9.51,2019-04-01,144.2,12145,61.9,59.9,3.4
2900,2019,4,"TX","Final",2398495,29383124,13111401,8.16,2019-04-01,144.2,12145,63.8,61.6,3.5
2901,2019,4,"UT","Final",177468.3,2289691,1253242,7.75,2019-04-01,144.2,12145,68.4,66.6,2.6
2902,2019,4,"VA","Final",766614.62,8078417,3893178,9.49,2019-04-01,144.2,12145,65.8,63.9,2.8
2903,2019,4,"VT","Final",63294.28,423616.74,373632,14.94,2019-04-01,144.2,12145,66.4,65.1,2
2904,2019,4,"WA","Final",577339.63,7213808.3,3520624,8,2019-04-01,144.2,12145,65.5,62.6,4.4
2905,2019,4,"WI","Final",553381.38,5265275.2,3074690,10.51,2019-04-01,144.2,12145,66.8,64.7,3.2
2906,2019,4,"WV","Final",206639.4,2377002.5,1016049,8.69,2019-04-01,144.2,12145,54.5,51.9,4.8
2907,2019,4,"WY","Final",106619.77,1355943.8,343671,7.86,2019-04-01,144.2,12145,65.5,63.3,3.5
2908,2019,3,"AK","Final",101976.69,509193.94,343978,20.03,2019-03-01,143.3,11911,64.5,60.8,5.8
2909,2019,3,"AL","Final",639389.59,6686662.4,2619440,9.56,2019-03-01,143.3,11911,57.7,55.8,3.4
2910,2019,3,"AR","Final",311776.47,3827858.6,1621269,8.14,2019-03-01,143.3,11911,58.1,56.1,3.5
2911,2019,3,"AZ","Final",518589.77,5239305.7,3180539,9.9,2019-03-01,143.3,11911,61.8,58.8,4.9
2912,2019,3,"CA","Final",3028745.7,19565463,15754427,15.48,2019-03-01,143.3,11911,62.3,59.7,4.2
2913,2019,3,"CO","Final",459312.72,4565286.3,2753520,10.06,2019-03-01,143.3,11911,68.7,66.8,2.8
2914,2019,3,"CT","Final",442390.77,2307977.3,1664704,19.17,2019-03-01,143.3,11911,66.1,63.8,3.6
2915,2019,3,"DC","Final",110269.92,899856.38,306827,12.25,2019-03-01,143.3,11911,71,66.8,5.8
2916,2019,3,"DE","Final",101138.86,939633.38,493846,10.76,2019-03-01,143.3,11911,62.2,60.1,3.5
2917,2019,3,"FL","Final",1793074.6,17346902,10772359,10.34,2019-03-01,143.3,11911,59.1,57.1,3.4
2918,2019,3,"GA","Final",997448.01,10335567,4998275,9.65,2019-03-01,143.3,11911,62.9,60.5,3.7
2919,2019,3,"HI","Final",208864.66,695016.46,498481,30.05,2019-03-01,143.3,11911,60.8,59.2,2.7
2920,2019,3,"IA","Final",364021.19,4373132.5,1639461,8.32,2019-03-01,143.3,11911,69.8,68,2.6
2921,2019,3,"ID","Final",144790.27,1838688.3,897801,7.87,2019-03-01,143.3,11911,64.2,62.3,2.9
2922,2019,3,"IL","Final",1089098.5,11325109,5938430,9.62,2019-03-01,143.3,11911,64.9,62,4.4
2923,2019,3,"IN","Final",860187.23,8605407.5,3255336,10,2019-03-01,143.3,11911,64.7,62.6,3.4
2924,2019,3,"KS","Final",323946.33,3142612.4,1529866,10.31,2019-03-01,143.3,11911,67,64.8,3.2
2925,2019,3,"KY","Final",521520.7,6261990.7,2302019,8.33,2019-03-01,143.3,11911,58.5,56.1,4.1
2926,2019,3,"LA","Final",523375.36,6822070.4,2397243,7.67,2019-03-01,143.3,11911,58.6,56,4.5
2927,2019,3,"MA","Final",802726.94,4193310.6,3246898,19.14,2019-03-01,143.3,11911,67.3,65.2,3.1
2928,2019,3,"MD","Final",585382.45,5032929.6,2612278,11.63,2019-03-01,143.3,11911,68.6,66.2,3.5
2929,2019,3,"ME","Final",154357.29,1073822.8,820703,14.37,2019-03-01,143.3,11911,62.3,60.5,2.9
2930,2019,3,"MI","Final",961253.29,8449235,4926195,11.38,2019-03-01,143.3,11911,61.9,59.3,4.2
2931,2019,3,"MN","Final",603388.14,5880316.5,2744212,10.26,2019-03-01,143.3,11911,69.7,67.4,3.3
2932,2019,3,"MO","Final",551925.39,6367973.1,3203257,8.67,2019-03-01,143.3,11911,63.7,61.7,3.2
2933,2019,3,"MS","Final",334753.26,3636190.2,1537015,9.21,2019-03-01,143.3,11911,55.9,52.9,5.4
2934,2019,3,"MT","Final",134128.71,1406840.1,632415,9.53,2019-03-01,143.3,11911,63.4,61.2,3.5
2935,2019,3,"NC","Final",974122.7,10488489,5308788,9.29,2019-03-01,143.3,11911,61.5,59.1,3.9
2936,2019,3,"ND","Final",165313.2,1915802.6,467114,8.63,2019-03-01,143.3,11911,70.1,68.5,2.3
2937,2019,3,"NE","Final",232870.79,2588907.2,1063350,8.99,2019-03-01,143.3,11911,70.2,68,3.1
2938,2019,3,"NH","Final",155830.99,892068.43,736136,17.47,2019-03-01,143.3,11911,68.8,67,2.6
2939,2019,3,"NJ","Final",770336.12,5839671.8,4122115,13.19,2019-03-01,143.3,11911,63.2,61.1,3.3
2940,2019,3,"NM","Final",168525.89,1872516.4,1047500,9,2019-03-01,143.3,11911,58,55.1,5
2941,2019,3,"NV","Final",211253.23,2670989.9,1368671,7.91,2019-03-01,143.3,11911,63.9,61.2,4.2
2942,2019,3,"NY","Final",1563138.3,11682375,8352275,13.38,2019-03-01,143.3,11911,60.6,58.2,3.9
2943,2019,3,"OH","Final",1241982.6,12697168,5633285,9.78,2019-03-01,143.3,11911,63,60.4,4.1
2944,2019,3,"OK","Final",373964.19,4835923.6,2068815,7.73,2019-03-01,143.3,11911,61.1,59.2,3.1
2945,2019,3,"OR","Final",396395.34,4368775.2,2020750,9.07,2019-03-01,143.3,11911,61.7,59.2,4
2946,2019,3,"PA","Final",1252746.9,12561357,6143550,9.97,2019-03-01,143.3,11911,63.1,60.4,4.3
2947,2019,3,"RI","Final",117071.76,589726.22,511630,19.85,2019-03-01,143.3,11911,64.1,61.8,3.6
2948,2019,3,"SC","Final",575382.08,5924695,2704222,9.71,2019-03-01,143.3,11911,58.5,56.7,3.1
2949,2019,3,"SD","Final",111589.1,1165585,478936,9.57,2019-03-01,143.3,11911,69.3,67.4,2.8
2950,2019,3,"TN","Final",756699.47,7815996.4,3399741,9.68,2019-03-01,143.3,11911,61.9,59.8,3.4
2951,2019,3,"TX","Final",2615710.2,31368333,13130470,8.34,2019-03-01,143.3,11911,63.8,61.5,3.6
2952,2019,3,"UT","Final",190946.71,2376024.2,1251794,8.04,2019-03-01,143.3,11911,68.4,66.6,2.7
2953,2019,3,"VA","Final",909738.11,9584479.8,3891026,9.49,2019-03-01,143.3,11911,65.8,63.8,3
2954,2019,3,"VT","Final",68954.84,457765.65,372809,15.06,2019-03-01,143.3,11911,66.5,65.1,2.1
2955,2019,3,"WA","Final",708188.75,8531687.1,3535307,8.3,2019-03-01,143.3,11911,65.4,62.4,4.5
2956,2019,3,"WI","Final",610579.98,5849095,3066484,10.44,2019-03-01,143.3,11911,66.9,64.8,3.1
2957,2019,3,"WV","Final",253813.78,2965014.7,1017261,8.56,2019-03-01,143.3,11911,54.4,51.8,4.8
2958,2019,3,"WY","Final",119191.06,1481896.2,343416,8.04,2019-03-01,143.3,11911,65.5,63.2,3.5
2959,2019,2,"AK","Final",101560.93,510894.13,343352,19.88,2019-02-01,143.2,11652,64.6,60.7,5.9
2960,2019,2,"AL","Final",618527.14,6487731.1,2615890,9.53,2019-02-01,143.2,11652,57.7,55.7,3.6
2961,2019,2,"AR","Final",312730.63,3910687.3,1622760,8,2019-02-01,143.2,11652,58.1,56,3.6
2962,2019,2,"AZ","Final",532962.98,5288116.3,3177746,10.08,2019-02-01,143.2,11652,61.8,58.7,5
2963,2019,2,"CA","Final",2847421.2,17808230,14231698,15.99,2019-02-01,143.2,11652,62.4,59.7,4.3
2964,2019,2,"CO","Final",432141.57,4256602.1,2749665,10.15,2019-02-01,143.2,11652,68.7,66.7,2.9
2965,2019,2,"CT","Final",440163.67,2234404.3,1665041,19.7,2019-02-01,143.2,11652,66.2,63.8,3.6
2966,2019,2,"DC","Final",107148.85,828365.91,306461,12.94,2019-02-01,143.2,11652,70.8,66.7,5.9
2967,2019,2,"DE","Final",99353.99,939332.41,492910,10.58,2019-02-01,143.2,11652,62.2,60.1,3.5
2968,2019,2,"FL","Final",1730091.6,16527130,10677661,10.47,2019-02-01,143.2,11652,59.1,57.1,3.5
2969,2019,2,"GA","Final",940714.02,10065343,4989351,9.35,2019-02-01,143.2,11652,62.9,60.5,3.8
2970,2019,2,"HI","Final",185079.28,626334.03,498062,29.55,2019-02-01,143.2,11652,60.9,59.2,2.7
2971,2019,2,"IA","Final",371822.2,4262842.5,1635236,8.72,2019-02-01,143.2,11652,69.7,67.9,2.6
2972,2019,2,"ID","Final",148567.77,1861850,895740,7.98,2019-02-01,143.2,11652,64.2,62.3,3
2973,2019,2,"IL","Final",1065669.1,11085424,5937858,9.61,2019-02-01,143.2,11652,64.9,62,4.5
2974,2019,2,"IN","Final",840517.22,8351417.7,3254901,10.06,2019-02-01,143.2,11652,64.8,62.6,3.5
2975,2019,2,"KS","Final",339369.92,3280856.9,1527845,10.34,2019-02-01,143.2,11652,67,64.8,3.3
2976,2019,2,"KY","Final",517232.46,6023689.5,2300253,8.59,2019-02-01,143.2,11652,58.5,56,4.2
2977,2019,2,"LA","Final",533540.89,7168832.6,2397664,7.44,2019-02-01,143.2,11652,58.6,56,4.6
2978,2019,2,"MA","Final",794179.05,4203370.8,3159990,18.89,2019-02-01,143.2,11652,67.3,65.2,3.2
2979,2019,2,"MD","Final",589398.56,4994966.5,2610941,11.8,2019-02-01,143.2,11652,68.5,66,3.5
2980,2019,2,"ME","Final",143012.82,961257.43,788176,14.88,2019-02-01,143.2,11652,62.4,60.5,3
2981,2019,2,"MI","Final",904964.91,7948778.2,4919997,11.39,2019-02-01,143.2,11652,61.9,59.3,4.2
2982,2019,2,"MN","Final",551075.74,5509067.8,2737104,10,2019-02-01,143.2,11652,69.7,67.4,3.3
2983,2019,2,"MO","Final",567156.76,6674054,3202503,8.5,2019-02-01,143.2,11652,63.7,61.6,3.3
2984,2019,2,"MS","Final",340960.98,3707348.9,1533786,9.2,2019-02-01,143.2,11652,55.8,52.8,5.4
2985,2019,2,"MT","Final",131626.42,1417780.4,631401,9.28,2019-02-01,143.2,11652,63.4,61.2,3.6
2986,2019,2,"NC","Final",988427.92,10223315,5303512,9.67,2019-02-01,143.2,11652,61.4,59,4
2987,2019,2,"ND","Final",167769.67,1957062.1,466224,8.57,2019-02-01,143.2,11652,70,68.4,2.3
2988,2019,2,"NE","Final",215715.39,2561569.2,1061943,8.42,2019-02-01,143.2,11652,70.1,68,3.1
2989,2019,2,"NH","Final",157659.42,886552.06,735790,17.78,2019-02-01,143.2,11652,68.8,67,2.6
2990,2019,2,"NJ","Final",753087.58,5598648.1,4119013,13.45,2019-02-01,143.2,11652,63.2,61,3.4
2991,2019,2,"NM","Final",166346.66,1818732,1046989,9.15,2019-02-01,143.2,11652,58,55.1,5.1
2992,2019,2,"NV","Final",215902.5,2562394.8,1368368,8.43,2019-02-01,143.2,11652,63.9,61.2,4.3
2993,2019,2,"NY","Final",1674161.2,12133590,8341538,13.8,2019-02-01,143.2,11652,60.6,58.2,3.9
2994,2019,2,"OH","Final",1170438.1,11942698,5638108,9.8,2019-02-01,143.2,11652,63,60.3,4.2
2995,2019,2,"OK","Final",373023.39,4872776,2074412,7.66,2019-02-01,143.2,11652,61.1,59.1,3.2
2996,2019,2,"OR","Final",408531.74,4473390.8,2016887,9.13,2019-02-01,143.2,11652,61.7,59.2,4.1
2997,2019,2,"PA","Final",1296227.3,12727593,6139305,10.18,2019-02-01,143.2,11652,63.1,60.4,4.3
2998,2019,2,"RI","Final",118522.12,561760.93,510629,21.1,2019-02-01,143.2,11652,64.1,61.8,3.7
2999,2019,2,"SC","Final",577823.15,5805646.6,2697815,9.95,2019-02-01,143.2,11652,58.4,56.6,3.2
3000,2019,2,"SD","Final",113541.5,1192822.6,478447,9.52,2019-02-01,143.2,11652,69.3,67.4,2.8
3001,2019,2,"TN","Final",819270.82,8304070.7,3391787,9.87,2019-02-01,143.2,11652,61.7,59.6,3.4
3002,2019,2,"TX","Final",2586491.6,30997096,13060343,8.34,2019-02-01,143.2,11652,63.8,61.5,3.7
3003,2019,2,"UT","Final",190713.66,2373694.6,1249538,8.03,2019-02-01,143.2,11652,68.4,66.5,2.7
3004,2019,2,"VA","Final",883852.95,9261214.5,3887785,9.54,2019-02-01,143.2,11652,65.7,63.7,3.1
3005,2019,2,"VT","Final",69812.78,458893.92,372488,15.21,2019-02-01,143.2,11652,66.6,65.2,2.2
3006,2019,2,"WA","Final",693261.73,8345425.4,3493520,8.31,2019-02-01,143.2,11652,65.2,62.2,4.6
3007,2019,2,"WI","Final",598220.98,5618982.3,3069701,10.65,2019-02-01,143.2,11652,66.9,64.8,3.1
3008,2019,2,"WV","Final",233208.8,2774404.2,1016802,8.41,2019-02-01,143.2,11652,54.5,51.8,4.9
3009,2019,2,"WY","Final",116179.98,1410654.2,342768,8.24,2019-02-01,143.2,11652,65.5,63.2,3.6
3010,2019,1,"AK","Final",110225.36,560986.56,343896,19.65,2019-01-01,141.9,11871,64.6,60.7,6
3011,2019,1,"AL","Final",712272.3,7620009.2,2615338,9.35,2019-01-01,141.9,11871,57.7,55.5,3.7
3012,2019,1,"AR","Final",327632.69,4068215.7,1624865,8.05,2019-01-01,141.9,11871,58.1,56,3.7
3013,2019,1,"AZ","Final",577254.97,5781567.5,3175776,9.98,2019-01-01,141.9,11871,61.8,58.7,5
3014,2019,1,"CA","Final",3272619.9,21107560,15743641,15.5,2019-01-01,141.9,11871,62.4,59.7,4.3
3015,2019,1,"CO","Final",464985.69,4731517.7,2747158,9.83,2019-01-01,141.9,11871,68.7,66.6,3
3016,2019,1,"CT","Final",493362.45,2587306.2,1664289,19.07,2019-01-01,141.9,11871,66.2,63.7,3.7
3017,2019,1,"DC","Final",118824.27,954313.5,306450,12.45,2019-01-01,141.9,11871,70.6,66.5,5.9
3018,2019,1,"DE","Final",109424.55,1031679,492261,10.61,2019-01-01,141.9,11871,62.2,60,3.5
3019,2019,1,"FL","Final",1831864.6,17550539,10654389,10.44,2019-01-01,141.9,11871,59.1,57.1,3.5
3020,2019,1,"GA","Final",1116293.4,11830876,4985080,9.44,2019-01-01,141.9,11871,62.9,60.5,3.8
3021,2019,1,"HI","Final",222521.58,755029.05,497945,29.47,2019-01-01,141.9,11871,61,59.3,2.8
3022,2019,1,"IA","Final",383314.96,4624257.5,1640073,8.29,2019-01-01,141.9,11871,69.6,67.8,2.6
3023,2019,1,"ID","Final",163665.14,2039594.8,895439,8.02,2019-01-01,141.9,11871,64.2,62.2,3
3024,2019,1,"IL","Final",1168172.2,12357599,5933623,9.45,2019-01-01,141.9,11871,64.9,61.9,4.6
3025,2019,1,"IN","Final",899139.49,9110368.9,3252507,9.87,2019-01-01,141.9,11871,64.9,62.6,3.5
3026,2019,1,"KS","Final",300395.13,3425714.1,1526155,8.77,2019-01-01,141.9,11871,67,64.7,3.3
3027,2019,1,"KY","Final",577620.71,6808746.6,2298508,8.48,2019-01-01,141.9,11871,58.4,56,4.2
3028,2019,1,"LA","Final",559391.98,7680693.4,2400038,7.28,2019-01-01,141.9,11871,58.6,55.9,4.7
3029,2019,1,"MA","Final",886919.3,4688811.9,3210007,18.92,2019-01-01,141.9,11871,67.4,65.2,3.2
3030,2019,1,"MD","Final",677155.33,5796250.3,2608994,11.68,2019-01-01,141.9,11871,68.3,65.9,3.6
3031,2019,1,"ME","Final",165289.37,1191118,819051,13.88,2019-01-01,141.9,11871,62.5,60.6,3.1
3032,2019,1,"MI","Final",1016241,8965801.3,4933869,11.33,2019-01-01,141.9,11871,61.8,59.2,4.2
3033,2019,1,"MN","Final",616098.54,6133994.6,2743785,10.04,2019-01-01,141.9,11871,69.7,67.4,3.3
3034,2019,1,"MO","Final",624803.07,7251734.5,3195604,8.62,2019-01-01,141.9,11871,63.7,61.6,3.3
3035,2019,1,"MS","Final",376821.45,4055128.6,1534505,9.29,2019-01-01,141.9,11871,55.7,52.7,5.4
3036,2019,1,"MT","Final",125279.93,1415265,631998,8.85,2019-01-01,141.9,11871,63.4,61.1,3.6
3037,2019,1,"NC","Final",1102633.9,11994654,5295071,9.19,2019-01-01,141.9,11871,61.4,58.9,4
3038,2019,1,"ND","Final",175258.84,2093944.6,466076,8.37,2019-01-01,141.9,11871,70,68.3,2.3
3039,2019,1,"NE","Final",227363.82,2726240.9,1064863,8.34,2019-01-01,141.9,11871,70.1,67.9,3.1
3040,2019,1,"NH","Final",177163.78,998472.86,735643,17.74,2019-01-01,141.9,11871,68.7,66.9,2.6
3041,2019,1,"NJ","Final",833541.88,6342182,4117952,13.14,2019-01-01,141.9,11871,63.1,60.9,3.5
3042,2019,1,"NM","Final",182432.47,2055682.4,1044805,8.87,2019-01-01,141.9,11871,58,55,5.1
3043,2019,1,"NV","Final",219972.26,2760889,1366437,7.97,2019-01-01,141.9,11871,63.8,61.1,4.3
3044,2019,1,"NY","Final",1711678.6,12550152,8339333,13.64,2019-01-01,141.9,11871,60.6,58.2,4
3045,2019,1,"OH","Final",1321401.2,13446656,5628996,9.83,2019-01-01,141.9,11871,63,60.2,4.4
3046,2019,1,"OK","Final",400933.36,5525510.6,2072892,7.26,2019-01-01,141.9,11871,61,59,3.2
3047,2019,1,"OR","Final",411082.11,4693121.4,2020566,8.76,2019-01-01,141.9,11871,61.8,59.2,4.2
3048,2019,1,"PA","Final",1319246.2,13673947,6136354,9.65,2019-01-01,141.9,11871,63.1,60.3,4.3
3049,2019,1,"RI","Final",130926.82,651420.75,505301,20.1,2019-01-01,141.9,11871,64.2,61.8,3.8
3050,2019,1,"SC","Final",649924.97,6877068,2694434,9.45,2019-01-01,141.9,11871,58.4,56.5,3.2
3051,2019,1,"SD","Final",112088.78,1196390.7,479446,9.37,2019-01-01,141.9,11871,69.3,67.3,2.8
3052,2019,1,"TN","Final",840168.42,8555072,3386067,9.82,2019-01-01,141.9,11871,61.6,59.5,3.5
3053,2019,1,"TX","Final",2861090.7,34165018,13107184,8.37,2019-01-01,141.9,11871,63.8,61.5,3.7
3054,2019,1,"UT","Final",201493.19,2590293.9,1247613,7.78,2019-01-01,141.9,11871,68.4,66.5,2.8
3055,2019,1,"VA","Final",1050950.9,11046099,3885897,9.51,2019-01-01,141.9,11871,65.6,63.6,3.1
3056,2019,1,"VT","Final",78033.95,522926.5,372408,14.92,2019-01-01,141.9,11871,66.7,65.2,2.3
3057,2019,1,"WA","Final",722017.76,9016478.2,3541338,8.01,2019-01-01,141.9,11871,65,62,4.7
3058,2019,1,"WI","Final",647584.27,6182412.1,3083322,10.47,2019-01-01,141.9,11871,66.9,64.9,3.1
3059,2019,1,"WV","Final",263199.55,3270003.6,1017448,8.05,2019-01-01,141.9,11871,54.5,51.8,5
3060,2019,1,"WY","Final",122205.34,1549938.6,343265,7.88,2019-01-01,141.9,11871,65.6,63.1,3.7
3061,2018,12,"AK","Final",106911.6,539191.17,343067,19.83,2018-12-01,141.1,11944,64.8,60.9,6
3062,2018,12,"AL","Final",672389.4,7186623.3,2616067,9.36,2018-12-01,141.1,11944,57.6,55.4,3.8
3063,2018,12,"AR","Final",283758.06,3872772.8,1624785,7.33,2018-12-01,141.1,11944,58.1,56,3.7
3064,2018,12,"AZ","Final",558964.72,5622109.3,3171740,9.94,2018-12-01,141.1,11944,61.7,58.6,5
3065,2018,12,"CA","Final",3169185.5,19680616,15521231,16.1,2018-12-01,141.1,11944,62.4,59.7,4.3
3066,2018,12,"CO","Final",458744.94,4692935.1,2737102,9.78,2018-12-01,141.1,11944,68.7,66.6,3.1
3067,2018,12,"CT","Final",454625.23,2418754.6,1664843,18.8,2018-12-01,141.1,11944,66.4,63.9,3.7
3068,2018,12,"DC","Final",113745.81,902442.73,305487,12.6,2018-12-01,141.1,11944,70.3,66.2,5.8
3069,2018,12,"DE","Final",100507.14,947689.36,490907,10.61,2018-12-01,141.1,11944,62,59.8,3.5
3070,2018,12,"FL","Final",1817553.2,17558955,10827451,10.35,2018-12-01,141.1,11944,59.3,57.2,3.5
3071,2018,12,"GA","Final",916367.12,11059427,4985789,8.29,2018-12-01,141.1,11944,62.9,60.5,3.9
3072,2018,12,"HI","Final",236001.1,750889.16,497188,31.43,2018-12-01,141.1,11944,61.1,59.4,2.8
3073,2018,12,"IA","Final",338512.99,4370496.6,1637741,7.75,2018-12-01,141.1,11944,69.5,67.7,2.6
3074,2018,12,"ID","Final",165907.12,2061942.2,891407,8.05,2018-12-01,141.1,11944,64.1,62.2,3
3075,2018,12,"IL","Final",1109164.4,11775644,5929921,9.42,2018-12-01,141.1,11944,64.9,61.9,4.6
3076,2018,12,"IN","Final",866162.9,8623343.6,3252548,10.04,2018-12-01,141.1,11944,64.9,62.6,3.6
3077,2018,12,"KS","Final",326511.92,3254479.6,1526944,10.03,2018-12-01,141.1,11944,66.9,64.6,3.4
3078,2018,12,"KY","Final",553824.94,6481935.3,2302134,8.54,2018-12-01,141.1,11944,58.5,56,4.2
3079,2018,12,"LA","Final",547151.15,7229675.7,2400112,7.57,2018-12-01,141.1,11944,58.7,55.9,4.8
3080,2018,12,"MA","Final",814946.92,4411839.4,3229286,18.47,2018-12-01,141.1,11944,67.2,65,3.3
3081,2018,12,"MD","Final",621855.06,5300425.1,2605577,11.73,2018-12-01,141.1,11944,68.1,65.6,3.7
3082,2018,12,"ME","Final",139778.01,1006401.9,817813,13.89,2018-12-01,141.1,11944,62.7,60.6,3.2
3083,2018,12,"MI","Final",963343.3,8525985.5,4925623,11.3,2018-12-01,141.1,11944,61.8,59.1,4.2
3084,2018,12,"MN","Final",593137,5920508.4,2732884,10.02,2018-12-01,141.1,11944,69.6,67.3,3.2
3085,2018,12,"MO","Final",598378.59,6818114.2,3194083,8.78,2018-12-01,141.1,11944,63.6,61.6,3.3
3086,2018,12,"MS","Final",362291.58,3912868.5,1541095,9.26,2018-12-01,141.1,11944,55.6,52.7,5.3
3087,2018,12,"MT","Final",124855.37,1381866.3,630510,9.04,2018-12-01,141.1,11944,63.4,61.1,3.6
3088,2018,12,"NC","Final",1018954.2,11204266,5290910,9.09,2018-12-01,141.1,11944,61.2,58.8,4
3089,2018,12,"ND","Final",167073.72,1954333.8,467797,8.55,2018-12-01,141.1,11944,69.8,68.2,2.4
3090,2018,12,"NE","Final",220694.52,2609689.9,1070250,8.46,2018-12-01,141.1,11944,70.1,67.9,3.1
3091,2018,12,"NH","Final",165637.22,954592.04,735570,17.35,2018-12-01,141.1,11944,68.9,67.1,2.6
3092,2018,12,"NJ","Final",789258.62,6051833.3,4116206,13.04,2018-12-01,141.1,11944,63,60.7,3.6
3093,2018,12,"NM","Final",179097.96,1993726.3,1047817,8.98,2018-12-01,141.1,11944,58,55,5.2
3094,2018,12,"NV","Final",225513.62,2864828.5,1371314,7.87,2018-12-01,141.1,11944,63.8,61,4.3
3095,2018,12,"NY","Final",1685435.3,12434371,8336468,13.55,2018-12-01,141.1,11944,60.6,58.2,4
3096,2018,12,"OH","Final",1232263.5,12591904,5624515,9.79,2018-12-01,141.1,11944,62.9,60.1,4.5
3097,2018,12,"OK","Final",382701.53,5137876.9,2075800,7.45,2018-12-01,141.1,11944,60.9,58.9,3.2
3098,2018,12,"OR","Final",412400.17,4603570.4,2018640,8.96,2018-12-01,141.1,11944,61.8,59.2,4.3
3099,2018,12,"PA","Final",1296944.3,12845801,6132614,10.1,2018-12-01,141.1,11944,63,60.2,4.3
3100,2018,12,"RI","Final",119045.23,610147.41,496566,19.51,2018-12-01,141.1,11944,64.3,61.8,3.8
3101,2018,12,"SC","Final",612305.26,6443153.1,2688227,9.5,2018-12-01,141.1,11944,58.1,56.2,3.2
3102,2018,12,"SD","Final",111987.9,1149164.7,478052,9.75,2018-12-01,141.1,11944,69.2,67.3,2.8
3103,2018,12,"TN","Final",817979.38,8414546.5,3381834,9.72,2018-12-01,141.1,11944,61.4,59.2,3.5
3104,2018,12,"TX","Final",2564121.5,31951550,12899150,8.03,2018-12-01,141.1,11944,63.8,61.4,3.8
3105,2018,12,"UT","Final",198265.84,2614445.8,1242509,7.58,2018-12-01,141.1,11944,68.4,66.4,2.8
3106,2018,12,"VA","Final",938122.8,10085185,3883970,9.3,2018-12-01,141.1,11944,65.4,63.4,3.1
3107,2018,12,"VT","Final",75176.35,489278.58,372376,15.36,2018-12-01,141.1,11944,66.8,65.2,2.3
3108,2018,12,"WA","Final",676900.27,8426919.2,3485593,8.03,2018-12-01,141.1,11944,64.7,61.7,4.6
3109,2018,12,"WI","Final",610079.47,5911402.2,3065943,10.32,2018-12-01,141.1,11944,66.8,64.8,3
3110,2018,12,"WV","Final",252320.67,3024457.8,1016122,8.34,2018-12-01,141.1,11944,54.6,51.8,5.1
3111,2018,12,"WY","Final",121819.16,1539573.8,342584,7.91,2018-12-01,141.1,11944,65.5,63,3.9
3112,2018,11,"AK","Final",95595.55,505791.5,343534,18.9,2018-11-01,141.6,11885,64.9,61,6
3113,2018,11,"AL","Final",644041.71,6766332.1,2614314,9.52,2018-11-01,141.6,11885,57.5,55.3,3.8
3114,2018,11,"AR","Final",263152.96,3577780.3,1626069,7.36,2018-11-01,141.6,11885,58,55.9,3.7
3115,2018,11,"AZ","Final",511509.82,5133583.4,3161416,9.96,2018-11-01,141.6,11885,61.6,58.5,5
3116,2018,11,"CA","Final",3004330.1,18320422,15248024,16.4,2018-11-01,141.6,11885,62.4,59.7,4.3
